日期(月/日/年),资金
1/28/17,4208.81
1/29/17,4188.78
1/30/17,4171.66
1/31/17,4411.83
2/1/17,4480.42
2/2/17,4497.41
2/3/17,4632.81
2/4/17,4715.0
2/5/17,4729.04
2/6/17,4683.05
2/7/17,4802.39
2/8/17,4814.87
2/9/17,4720.46
2/10/17,4736.95
2/11/17,4729.77
2/12/17,4744.06
2/13/17,4740.61
2/14/17,4746.88
2/15/17,4799.63
2/16/17,4908.12
2/17/17,4908.08
2/18/17,5009.72
2/19/17,4991.43
2/20/17,4982.38
2/21/17,5328.1
2/22/17,5325.42
2/23/17,5357.6
2/24/17,5570.27
2/25/17,5461.05
2/26/17,5461.05
2/27/17,5541.91
2/28/17,5527.08
3/1/17,5542.55
3/2/17,5861.45
3/3/17,5981.2
3/4/17,5989.86
3/5/17,5915.08
3/6/17,5934.93
3/7/17,5954.95
3/8/17,5838.19
3/9/17,5897.18
3/10/17,5895.31
3/11/17,5831.37
3/12/17,6070.4
3/13/17,6071.32
3/14/17,6158.81
3/15/17,6218.3
3/16/17,6216.32
3/17/17,6094.43
3/18/17,6094.43
3/19/17,6094.43
3/20/17,6477.5
3/21/17,6906.9
3/22/17,6872.14
3/23/17,6737.39
3/24/17,6737.39
3/25/17,6737.39
3/26/17,6810.69
3/27/17,7383.31
3/28/17,7410.44
3/29/17,7407.13
3/30/17,7388.12
3/31/17,7365.59
4/1/17,7737.09
4/2/17,7824.21
4/3/17,7687.69
4/4/17,8126.25
4/5/17,8065.59
4/6/17,8068.8
4/7/17,8474.0
4/8/17,8407.77
4/9/17,8428.27
4/10/17,8597.08
4/11/17,8731.42
4/12/17,8677.84
4/13/17,8507.69
4/14/17,8507.69
4/15/17,8507.69
4/16/17,8507.69
4/17/17,8507.69
4/18/17,8507.69
4/19/17,8631.15
4/20/17,8799.5
4/21/17,8763.67
4/22/17,8938.58
4/23/17,8915.03
4/24/17,8793.51
4/25/17,9066.88
4/26/17,9277.32
4/27/17,9127.86
4/28/17,9434.53
4/29/17,9460.64
4/30/17,9446.62
5/1/17,10043.13
5/2/17,10290.48
5/3/17,10258.4
5/4/17,10688.86
5/5/17,10866.33
5/6/17,10762.97
5/7/17,10884.28
5/8/17,11626.62
5/9/17,11700.89
5/10/17,12493.09
5/11/17,12904.86
5/12/17,12961.62
5/13/17,12707.47
5/14/17,12707.47
5/15/17,12707.47
5/16/17,12707.47
5/17/17,12948.7
5/18/17,12780.31
5/19/17,14052.2
5/20/17,14706.91
5/21/17,14418.54
5/22/17,14711.59
5/23/17,16098.18
5/24/17,15877.29
5/25/17,16798.31
5/26/17,16468.93
5/27/17,16641.22
5/28/17,16314.92
5/29/17,16600.03
5/30/17,16702.79
5/31/17,16672.99
6/1/17,17499.43
6/2/17,17577.38
6/3/17,18422.25
6/4/17,18352.29
6/5/17,18449.71
6/6/17,21030.11
6/7/17,20617.75
6/8/17,20617.75
6/9/17,21301.83
6/10/17,21436.55
6/11/17,21837.78
6/12/17,21409.59
6/13/17,21704.62
6/14/17,21371.45
6/15/17,20952.4
6/16/17,20952.4
6/17/17,20952.4
6/18/17,20952.4
6/19/17,21441.27
6/20/17,21300.28
6/21/17,21882.3
6/22/17,22343.08
6/23/17,22229.96
6/24/17,21794.08
6/25/17,21794.08
6/26/17,21794.08
6/27/17,21794.08
6/28/17,21939.09
6/29/17,21709.55
6/30/17,21283.87
7/1/17,21283.87
7/2/17,21283.87
7/3/17,22072.77
7/4/17,22404.6
7/5/17,22397.36
7/6/17,22492.83
7/7/17,22051.79
7/8/17,22051.79
7/9/17,22051.79
7/10/17,22051.79
7/11/17,22051.79
7/12/17,22164.36
7/13/17,21876.68
7/14/17,21725.31
7/15/17,21299.32
7/16/17,21299.32
7/17/17,21299.32
7/18/17,25352.74
7/19/17,24855.63
7/20/17,24855.63
7/21/17,28854.03
7/22/17,30203.19
7/23/17,30395.75
7/24/17,29799.75
7/25/17,29799.75
7/26/17,29799.75
7/27/17,30164.77
7/28/17,31691.58
7/29/17,31727.62
7/30/17,31285.06
7/31/17,32657.66
8/1/17,32617.42
8/2/17,31977.86
8/3/17,32520.36
8/4/17,32472.43
8/5/17,37455.2
8/6/17,37856.13
8/7/17,37363.08
8/8/17,40239.91
8/9/17,39450.89
8/10/17,39470.54
8/11/17,41673.444
8/12/17,44200.76
8/13/17,44381.07
8/14/17,49136.04
8/15/17,48379.28
8/16/17,47954.13
8/17/17,49660.71
8/18/17,48686.97
8/19/17,48686.97
8/20/17,48686.97
8/21/17,48686.97
8/22/17,48686.97
8/23/17,49991.49
8/24/17,51971.62
8/25/17,51869.28
8/26/17,52213.46
8/27/17,52139.16
8/28/17,51956.45
8/29/17,55176.72
8/30/17,55021.08
8/31/17,54871.79
9/1/17,58813.92
9/2/17,57660.71
9/3/17,57660.71
9/4/17,57660.71
9/5/17,58412.08
9/6/17,57266.75
9/7/17,59596.21
9/8/17,58427.66
9/9/17,58427.66
9/10/17,58427.66
9/11/17,58427.66
9/12/17,58427.66
9/13/17,58427.66
9/14/17,58427.66
9/15/17,58427.66
9/16/17,67027.14
9/17/17,66714.32
9/18/17,65511.65
9/19/17,70229.01
9/20/17,70837.16
9/21/17,69448.2
9/22/17,69448.2
9/23/17,70686.1
9/24/17,70709.18
9/25/17,73796.42
9/26/17,73192.81
9/27/17,72644.24
9/28/17,78652.49
9/29/17,78494.99
9/30/17,77946.47
10/1/17,81623.66
10/2/17,82113.34
10/3/17,82247.85
10/4/17,80635.15
10/5/17,81180.99
10/6/17,80801.7
10/7/17,81879.63
10/8/17,86109.82
10/9/17,86173.04
10/10/17,89477.64
10/11/17,90173.77
10/12/17,90223.99
10/13/17,104100.19
10/14/17,107386.31
10/15/17,109005.71
10/16/17,106868.34
10/17/17,106868.34
10/18/17,106868.34
10/19/17,107263.12
10/20/17,111979.15
10/21/17,112109.87
10/22/17,112048.9
10/23/17,110043.12
10/24/17,110502.13
10/25/17,108335.42
10/26/17,110398.4
10/27/17,110336.23
10/28/17,108217.05
10/29/17,115312.07
10/30/17,114957.18
10/31/17,119680.9
11/1/17,124863.7
11/2/17,126487.38
11/3/17,134837.6
11/4/17,139330.3
11/5/17,137989.86
11/6/17,135284.18
11/7/17,135284.18
11/8/17,135284.18
11/9/17,135284.18
11/10/17,135284.18
11/11/17,135284.18
11/12/17,135284.18
11/13/17,151980.58
11/14/17,150667.39
11/15/17,169410.24
11/16/17,181326.98
11/17/17,182573.86
11/18/17,181375.93
11/19/17,185796.29
11/20/17,186772.32
11/21/17,187006.2
11/22/17,191837.74
11/23/17,191111.16
11/24/17,191441.99
11/25/17,202032.21
11/26/17,203456.66
11/27/17,225487.16
11/28/17,230921.47
11/29/17,230143.99
11/30/17,235442.75
12/1/17,252532.2
12/2/17,252438.65
12/3/17,262943.32
12/4/17,268795.14
12/5/17,268943.4
12/6/17,314182.39
12/7/17,382884.32
12/8/17,391211.83
12/9/17,383541.01
12/10/17,383541.01
12/11/17,383541.01
12/12/17,431103.68
12/13/17,422650.67
12/14/17,422650.67
12/15/17,453106.35
12/16/17,497131.83
12/17/17,491553.8
12/18/17,483445.07
12/19/17,473965.75
12/20/17,473965.75
12/21/17,473965.75
12/22/17,474783.84
12/23/17,474783.84
12/24/17,474783.84
12/25/17,474783.84
12/26/17,474783.84
12/27/17,474783.84
12/28/17,479088.59
12/29/17,486900.22
12/30/17,486900.22
12/31/17,486900.22
1/1/18,486900.22
1/2/18,486900.22
1/3/18,487957.85
1/4/18,487809.41
1/5/18,540830.969
1/6/18,545399.63
1/7/18,540258.78
1/8/18,529665.47
1/9/18,529665.47
1/10/18,529665.47
1/11/18,529665.47
1/12/18,543339.97
1/13/18,538587.53
1/14/18,540998.27
1/15/18,547218.48
1/16/18,536488.71
1/17/18,536488.71
1/18/18,536779.1
1/19/18,528707.45
1/20/18,612732.99
1/21/18,600718.62
1/22/18,600718.62
1/23/18,600718.62
1/24/18,603825.85
1/25/18,604383.42
1/26/18,603580.52
1/27/18,615646.203
1/28/18,610656.48
1/29/18,598972.86
1/30/18,587228.29
1/31/18,587228.29
2/1/18,587228.29
2/2/18,587228.29
2/3/18,587228.29
2/4/18,587228.29
2/5/18,587228.29
2/6/18,587228.29
2/7/18,673350.14
2/8/18,685036.43
2/9/18,685414.12
2/10/18,691631.96
2/11/18,693592.04
2/12/18,679992.2
2/13/18,710431.96
2/14/18,771319.05
2/15/18,782639.89
2/16/18,836805.53
2/17/18,895871.8
2/18/18,916020.12
2/19/18,918097.02
2/20/18,941185.99
2/21/18,929253.28
2/22/18,911032.63
2/23/18,913948.7
2/24/18,914774.62
2/25/18,896837.86
2/26/18,938374.77
2/27/18,935732.16
2/28/18,940329.91
3/1/18,998291.82
3/2/18,991195.33
3/3/18,1027087.64
3/4/18,1036448.47
3/5/18,1044305.43
3/6/18,1023828.85
3/7/18,1023828.85
3/8/18,1023828.85
3/9/18,1023828.85
3/10/18,1023828.85
3/11/18,1023828.85
3/12/18,1050122.49
3/13/18,1046904.1
3/14/18,1046771.45
3/15/18,1026246.52
3/16/18,1026862.6
3/17/18,1006728.04
3/18/18,1006728.04
3/19/18,1016051.48
3/20/18,1039436.35
3/21/18,1080758.67
3/22/18,1059567.32
3/23/18,1062849.56
3/24/18,1067427.41
3/25/18,1067427.41
3/26/18,1067427.41
3/27/18,1058784.75
3/28/18,1051681.2
3/29/18,1044893.36
3/30/18,1052470.48
3/31/18,1052470.48
4/1/18,1052470.48
4/2/18,1052470.48
4/3/18,1052470.48
4/4/18,1055509.22
4/5/18,1047932.1
4/6/18,1050694.59
4/7/18,1051286.55
4/8/18,1051286.55
4/9/18,1051286.55
4/10/18,1056811.54
4/11/18,1066125.09
4/12/18,1172795.114
4/13/18,1186785.1
4/14/18,1200989.69
4/15/18,1246455.42
4/16/18,1250542.9
4/17/18,1226022.45
4/18/18,1243014.07
4/19/18,1244692.13
4/20/18,1347720.49
4/21/18,1340791.63
4/22/18,1359577.04
4/23/18,1360073.59
4/24/18,1454716.99
4/25/18,1470331.74
4/26/18,1441501.71
4/27/18,1441501.71
4/28/18,1441501.71
4/29/18,1477457.36
4/30/18,1465631.78
5/1/18,1462462.96
5/2/18,1459594.24
5/3/18,1525731.54
5/4/18,1543788.72
5/5/18,1551696.01
5/6/18,1524286.09
5/7/18,1524492.45
5/8/18,1494600.44
5/9/18,1494600.44
5/10/18,1494600.44
5/11/18,1494600.44
5/12/18,1494600.44
5/13/18,1494600.44
5/14/18,1497932.85
5/15/18,1473594.09
5/16/18,1466599.96
5/17/18,1437843.1
5/18/18,1437843.1
5/19/18,1437843.1
5/20/18,1455558.95
5/21/18,1434711.17
5/22/18,1436605.82
5/23/18,1408437.08
5/24/18,1411639.33
5/25/18,1410178.85
5/26/18,1401524.13
5/27/18,1401524.13
5/28/18,1401524.13
5/29/18,1401524.13
5/30/18,1407149.7
5/31/18,1412180.26
6/1/18,1400550.48
6/2/18,1401470.04
6/3/18,1401470.04
6/4/18,1401470.04
6/5/18,1397791.78
6/6/18,1406500.59
6/7/18,1403417.35
6/8/18,1404499.19
6/9/18,1405959.67
6/10/18,1405959.67
6/11/18,1405959.67
6/12/18,1404931.92
6/13/18,1402227.32
6/14/18,1432802.257
6/15/18,1430732.2
6/16/18,1403144.65
6/17/18,1393441.41
6/18/18,1389427.4
6/19/18,1452199.4
6/20/18,1447396.46
6/21/18,1457336.1
6/22/18,1428760.88
6/23/18,1428760.88
6/24/18,1428760.88
6/25/18,1428760.88
6/26/18,1428760.88
6/27/18,1428760.88
6/28/18,1428760.88
6/29/18,1428760.88
6/30/18,1475321.24
7/1/18,1511230.45
7/2/18,1532878.03
7/3/18,1570896.33
7/4/18,1563037.43
7/5/18,1565428.82
7/6/18,1554081.31
7/7/18,1563272.71
7/8/18,1601031.81
7/9/18,1594033.85
7/10/18,1562778.28
7/11/18,1562778.28
7/12/18,1562778.28
7/13/18,1562778.28
7/14/18,1562778.28
7/15/18,1562778.28
7/16/18,1597245.23
7/17/18,1684414.18
7/18/18,1795167.48
7/19/18,1813502.99
7/20/18,1821261.53
7/21/18,1798445.64
7/22/18,1826960.71
7/23/18,1885461.15
7/24/18,1891643.75
7/25/18,2023080.03
7/26/18,2007427.08
7/27/18,1968065.76
7/28/18,1988392.69
7/29/18,1994246.87
7/30/18,1997787.16
7/31/18,1958614.86
8/1/18,1958614.86
8/2/18,1958614.86
8/3/18,1958614.86
8/4/18,1958614.86
8/5/18,1958614.86
8/6/18,1958614.86
8/7/18,1958614.86
8/8/18,1958614.86
8/9/18,1958614.86
8/10/18,1958614.86
8/11/18,1958614.86
8/12/18,1974064.37
8/13/18,1985305.55
8/14/18,1955609.18
8/15/18,1990187.25
8/16/18,1983916.51
8/17/18,1974570.56
8/18/18,2013347.5
8/19/18,2003132.53
8/20/18,2028942.99
8/21/18,2002251.34
8/22/18,2056671.64
8/23/18,2016344.75
8/24/18,2035627.11
8/25/18,2090310.65
8/26/18,2096171.72
8/27/18,2090259.92
8/28/18,2177604.33
8/29/18,2201915.59
8/30/18,2158740.77
8/31/18,2158740.77
9/1/18,2158740.77
9/2/18,2185511.04
9/3/18,2189435.18
9/4/18,2190680.75
9/5/18,2147726.23
9/6/18,2147726.23
9/7/18,2147726.23
9/8/18,2147726.23
9/9/18,2147726.23
9/10/18,2147726.23
9/11/18,2147726.23
9/12/18,2147726.23
9/13/18,2151717.35
9/14/18,2146183.13
9/15/18,2152653.15
9/16/18,2153886.56
9/17/18,2113668.17
9/18/18,2079334.47
9/19/18,2094445.23
9/20/18,2119599.7
9/21/18,2202628.74
9/22/18,2231071.14
9/23/18,2215987.9
9/24/18,2192495.09
9/25/18,2174050.39
9/26/18,2136133.97
9/27/18,2158208.17
9/28/18,2207941.86
9/29/18,2164648.88
9/30/18,2164648.88
10/1/18,2164648.88
10/2/18,2170877.52
10/3/18,2164570.5
10/4/18,2168625.02
10/5/18,2169255.72
10/6/18,2147777.94
10/7/18,2147777.94
10/8/18,2147777.94
10/9/18,2147777.94
10/10/18,2147777.94
10/11/18,2156837.89
10/12/18,2182242.97
10/13/18,2200491.69
10/14/18,2200491.69
10/15/18,2200491.69
10/16/18,2201833.51
10/17/18,2198881.51
10/18/18,2188057.51
10/19/18,2196734.6
10/20/18,2186805.15
10/21/18,2186805.15
10/22/18,2186805.15
10/23/18,2211226.23
10/24/18,2201565.14
10/25/18,2202012.41
10/26/18,2207469.14
10/27/18,2202012.41
10/28/18,2202012.41
10/29/18,2202012.41
10/30/18,2192351.32
10/31/18,2173655.33
11/1/18,2202638.59
11/2/18,2204338.23
11/3/18,2204606.59
11/4/18,2204606.59
11/5/18,2204606.59
11/6/18,2203443.68
11/7/18,2200491.68
11/8/18,2190114.96
11/9/18,2168430.65
11/10/18,2168430.65
11/11/18,2168430.65
11/12/18,2168430.65
11/13/18,2168430.65
11/14/18,2168430.65
11/15/18,2168430.65
11/16/18,2168430.65
11/17/18,2168430.65
11/18/18,2168430.65
11/19/18,2168430.65
11/20/18,2168430.65
11/21/18,2168430.65
11/22/18,2168430.65
11/23/18,2168430.65
11/24/18,2168430.65
11/25/18,2168430.65
11/26/18,2179859.31
11/27/18,2137116.97
11/28/18,2266494.97
11/29/18,2355051.1
11/30/18,2363328.81
12/1/18,2318521.585
12/2/18,2318521.585
12/3/18,2318521.585
12/4/18,2337366.76
12/5/18,2329074.88
12/6/18,2341606.92
12/7/18,2343020.31
12/8/18,2346883.57
12/9/18,2346883.57
12/10/18,2346883.57
12/11/18,2346789.34
12/12/18,2347637.37
12/13/18,2341983.82
12/14/18,2328038.39
12/15/18,2339910.85
12/16/18,2339910.85
12/17/18,2339910.85
12/18/18,2381672.759
12/19/18,2550093.94
12/20/18,2667156.1
12/21/18,2769171.55
12/22/18,2714874.07
12/23/18,2740929.57
12/24/18,2718941.9
12/25/18,2665629.31
12/26/18,2665629.31
12/27/18,2665629.31
12/28/18,2665629.31
12/29/18,2730897.12
12/30/18,2677350.12
12/31/18,2677350.12
1/1/19,2677350.12
1/2/19,2697330.93
1/3/19,2704268.59
1/4/19,2674068.99
1/5/19,2697848.59
1/6/19,2742504.7
1/7/19,2823396.83
1/8/19,2820708.28
1/9/19,2822029.24
1/10/19,2766695.33
1/11/19,2766695.33
1/12/19,2766695.33
1/13/19,2766695.33
1/14/19,2766695.33
1/15/19,2808308.51
1/16/19,2781034.62
1/17/19,2781156.86
1/18/19,2789577.67
1/19/19,2834218.6
1/20/19,2844552.94
1/21/19,2788777.39
1/22/19,2788777.39
1/23/19,2788777.39
1/24/19,2788777.39
1/25/19,2788777.39
1/26/19,2788777.39
1/27/19,2788777.39
1/28/19,2788777.39
1/29/19,2788777.39
1/30/19,2788777.39
1/31/19,2788777.39
2/1/19,2788777.39
2/2/19,2788777.39
2/3/19,2788777.39
2/4/19,2788777.39
2/5/19,2788777.39
2/6/19,2788777.39
2/7/19,2788777.39
2/8/19,2788777.39
2/9/19,2948586.14
2/10/19,2951243.92
2/11/19,2968889.95
2/12/19,2923127.86
2/13/19,2925503.75
2/14/19,2911071.22
2/15/19,2899642.78
2/16/19,2905997.28
2/17/19,2915138.42
2/18/19,2956366.18
2/19/19,3149707.38
2/20/19,3162376.12
2/21/19,3211222.84
2/22/19,3177154.97
2/23/19,3208242.91
2/24/19,3333979.92
2/25/19,3268607.76
2/26/19,3273798.94
2/27/19,3259439.02
2/28/19,3260953.28
3/1/19,3275287.68
3/2/19,3262135.76
3/3/19,3259430.51
3/4/19,3245087.6
3/5/19,3181458.43
3/6/19,3237177.76
3/7/19,3241023.33
3/8/19,3249358.19
3/9/19,3240279.3
3/10/19,3302644.45
3/11/19,3283926.54
3/12/19,3244567.94
3/13/19,3254114.99
3/14/19,3241792.44
3/15/19,3248012.24
3/16/19,3290890.37
3/17/19,3357310.09
3/18/19,3339729.14
3/19/19,3342947.72
3/20/19,3368311.78
3/21/19,3391126.06
3/22/19,3337572.28
3/23/19,3343190.16
3/24/19,3353941.04
3/25/19,3339051.99
3/26/19,3290380.42
3/27/19,3300286.95
3/28/19,3384530.07
3/29/19,3375217.1
3/30/19,3440575.11
3/31/19,3439647.16
4/1/19,3439413.08
4/2/19,3471490.17
4/3/19,4082058.39
4/4/19,4146371.41
4/5/19,4105767.18
4/6/19,4204021.55
4/7/19,4224712.4
4/8/19,4338298.9
4/9/19,4404609.94
4/10/19,4326946.1
4/11/19,4439278.61
4/12/19,4352233.93
4/13/19,4352233.93
4/14/19,4352233.93
4/15/19,4352233.93
4/16/19,4352233.93
4/17/19,4402853.98
4/18/19,4422950.71
4/19/19,4470345.79
4/20/19,4470964.28
4/21/19,4498279.57
4/22/19,4475022.6
4/23/19,4555816.22
4/24/19,4675252.84
4/25/19,4604109.38
4/26/19,4513832.73
4/27/19,4513832.73
4/28/19,4513832.73
4/29/19,4513832.73
4/30/19,4513832.73
5/1/19,4513832.73
5/2/19,4513832.73
5/3/19,4513832.73
5/4/19,4644517.03
5/5/19,4738061.87
5/6/19,4694204.0
5/7/19,4666954.98
5/8/19,4725451.29
5/9/19,4874052.45
5/10/19,5046618.63
5/11/19,5211730.12
5/12/19,5950869.02
5/13/19,5834185.31
5/14/19,6411937.96
5/15/19,6550928.26
5/16/19,6726497.98
5/17/19,6594605.86
5/18/19,6594605.86
5/19/19,6594605.86
5/20/19,7291722.35
5/21/19,7148747.4
5/22/19,7148747.4
5/23/19,7148747.4
5/24/19,7242344.27
5/25/19,7355359.28
5/26/19,7418028.99
5/27/19,8036518.97
5/28/19,8060083.29
5/29/19,8013965.59
5/30/19,7961671.91
5/31/19,7817880.952
6/1/19,7947922.51
6/2/19,7947922.51
6/3/19,7947922.51
6/4/19,7991068.55
6/5/19,8056240.19
6/6/19,8058955.67
6/7/19,8090032.89
6/8/19,8050740.0
6/9/19,7983350.97
6/10/19,7826814.68
6/11/19,8054744.93
6/12/19,7951504.46
6/13/19,8208079.12
6/14/19,8273176.85
6/15/19,8730849.47
6/16/19,8897430.17
6/17/19,9017462.28
6/18/19,9367445.46
6/19/19,9183770.06
6/20/19,9332669.95
6/21/19,9452076.71
6/22/19,9829580.058
6/23/19,10271745.46
6/24/19,10412169.68
6/25/19,10607637.12
6/26/19,11328677.23
6/27/19,12451445.19
6/28/19,12207299.21
6/29/19,13302567.03
6/30/19,13041732.38
7/1/19,13041732.38
7/2/19,13041732.38
7/3/19,13121001.42
7/4/19,14129222.064
7/5/19,13852178.49
7/6/19,13852178.49
7/7/19,13923801.52
7/8/19,14227478.65
7/9/19,15263913.06
7/10/19,15603205.34
7/11/19,15297260.14
7/12/19,15297260.14
7/13/19,15593223.82
7/14/19,15287474.33
7/15/19,15287474.33
7/16/19,15997802.35
7/17/19,15684119.95
7/18/19,15829096.8
7/19/19,17406855.71
7/20/19,17238637.56
7/21/19,17613573.73
7/22/19,17323163.86
7/23/19,16983493.98
7/24/19,16983493.98
7/25/19,16983493.98
7/26/19,16983493.98
7/27/19,16983493.98
7/28/19,16983493.98
7/29/19,16983493.98
7/30/19,16983493.98
7/31/19,16983493.98
8/1/19,17510987.85
8/2/19,18070922.03
8/3/19,18283421.63
8/4/19,18778327.95
8/5/19,19065978.57
8/6/19,20468566.21
8/7/19,20425742.743
8/8/19,20687220.8
8/9/19,20748776.63
8/10/19,20507032.93
8/11/19,20104934.25
8/12/19,20207968.19
8/13/19,19892484.02
8/14/19,19504495.049
8/15/19,19535428.99
8/16/19,19530273.33
8/17/19,19336904.29
8/18/19,19336904.29
8/19/19,19336904.29
8/20/19,20059575.69
8/21/19,19771652.21
8/22/19,19383972.75
8/23/19,19383972.75
8/24/19,19564075.32
8/25/19,19564075.32
8/26/19,19564075.32
8/27/19,19564075.32
8/28/19,19617677.27
8/29/19,19656602.5
8/30/19,19506006.53
8/31/19,19474738.72
9/1/19,19474738.72
9/2/19,19474738.72
9/3/19,20101305.571
9/4/19,20555424.65
9/5/19,20483566.81
9/6/19,20471258.28
9/7/19,20069861.06
9/8/19,20069861.06
9/9/19,20069861.06
9/10/19,20069861.06
9/11/19,20069861.06
9/12/19,20198413.99
9/13/19,20113599.217
9/14/19,20005002.89
9/15/19,20000042.13
9/16/19,19901791.99
9/17/19,19815316.42
9/18/19,19670025.89
9/19/19,19606771.33
9/20/19,19835101.57
9/21/19,19636728.94
9/22/19,19262992.35
9/23/19,19366376.98
9/24/19,18986644.1
9/25/19,18986644.1
9/26/19,18986644.1
9/27/19,18986644.1
9/28/19,18986644.1
9/29/19,18986644.1
9/30/19,18986644.1
10/1/19,19194269.38
10/2/19,19229341.37
10/3/19,19365909.59
10/4/19,19028913.47
10/5/19,18842486.64
10/6/19,18824488.56
10/7/19,18455380.94
10/8/19,18880455.0
10/9/19,18829828.28
10/10/19,19744695.83
10/11/19,19742350.72
10/12/19,19355245.8
10/13/19,19355245.8
10/14/19,19355245.8
10/15/19,19355245.8
10/16/19,19355245.8
10/17/19,19355245.8
10/18/19,19355245.8
10/19/19,19355245.8
10/20/19,19355245.8
10/21/19,19621808.67
10/22/19,19601450.39
10/23/19,19217108.23
10/24/19,19217108.23
10/25/19,19241703.08
10/26/19,21785416.581
10/27/19,23276045.74
10/28/19,24009382.7
10/29/19,23538610.49
10/30/19,23614246.37
10/31/19,23216087.285
11/1/19,23183052.05
11/2/19,23193039.45
11/3/19,23193039.45
11/4/19,23193039.45
11/5/19,23035779.63
11/6/19,22771962.9
11/7/19,22853045.09
11/8/19,22512817.87
11/9/19,22071390.07
11/10/19,22071390.07
11/11/19,22197943.44
11/12/19,21762689.65
11/13/19,21762689.65
11/14/19,21762689.65
11/15/19,21762689.65
11/16/19,21762689.65
11/17/19,21762689.65
11/18/19,21762689.65
11/19/19,21762689.65
11/20/19,21762689.65
11/21/19,21762689.65
11/22/19,21762689.65
11/23/19,21762689.65
11/24/19,21762689.65
11/25/19,21762689.65
11/26/19,22024322.01
11/27/19,22127428.05
11/28/19,23240034.31
11/29/19,22953295.72
11/30/19,23961714.84
12/1/19,23491877.29
12/2/19,23491877.29
12/3/19,23516367.87
12/4/19,23481347.22
12/5/19,23494877.93
12/6/19,23454712.048
12/7/19,23934273.42
12/8/19,23799937.88
12/9/19,23855625.6
12/10/19,23387868.24
12/11/19,23387868.24
12/12/19,23387868.24
12/13/19,23387868.24
12/14/19,23387868.24
12/15/19,23387868.24
12/16/19,23387868.24
12/17/19,23387868.24
12/18/19,23387868.24
12/19/19,25260210.62
12/20/19,24797506.65
12/21/19,24933824.52
12/22/19,24770943.57
12/23/19,26058212.86
12/24/19,25801089.597
12/25/19,25801089.597
12/26/19,25801089.597
12/27/19,25801089.597
12/28/19,25856566.63
12/29/19,25856566.63
12/30/19,25856566.63
12/31/19,26067379.37
1/1/20,26067379.37
1/2/20,26067379.37
