日期(月/日/年),资金
10/18/17,531.34
10/19/17,533.3
10/20/17,556.75
10/21/17,557.4
10/22/17,557.1
10/23/17,547.13
10/24/17,549.41
10/25/17,538.64
10/26/17,548.9
10/27/17,548.59
10/28/17,538.05
10/29/17,573.33
10/30/17,571.57
10/31/17,595.06
11/1/17,620.83
11/2/17,628.9
11/3/17,670.42
11/4/17,692.76
11/5/17,686.1
11/6/17,672.65
11/7/17,672.65
11/8/17,672.65
11/9/17,672.65
11/10/17,672.65
11/11/17,672.65
11/12/17,672.65
11/13/17,755.67
11/14/17,749.14
11/15/17,842.33
11/16/17,901.58
11/17/17,907.78
11/18/17,901.82
11/19/17,923.8
11/20/17,928.65
11/21/17,929.81
11/22/17,953.83
11/23/17,950.22
11/24/17,951.86
11/25/17,1004.52
11/26/17,1011.6
11/27/17,1121.14
11/28/17,1148.16
11/29/17,1144.29
11/30/17,1170.64
12/1/17,1255.61
12/2/17,1255.14
12/3/17,1307.37
12/4/17,1336.47
12/5/17,1337.21
12/6/17,1562.14
12/7/17,1903.73
12/8/17,1945.14
12/9/17,1907.0
12/10/17,1907.0
12/11/17,1907.0
12/12/17,2143.49
12/13/17,2101.46
12/14/17,2101.46
12/15/17,2252.89
12/16/17,2471.79
12/17/17,2444.06
12/18/17,2403.74
12/19/17,2356.61
12/20/17,2356.61
12/21/17,2356.61
12/22/17,2356.61
12/23/17,2356.61
12/24/17,2356.61
12/25/17,2356.61
12/26/17,2356.61
12/27/17,2621.19
12/28/17,2569.79
12/29/17,2569.79
12/30/17,2569.79
12/31/17,2700.51
1/1/18,2647.56
1/2/18,2823.28
1/3/18,2832.2
1/4/18,2829.56
1/5/18,3231.23
1/6/18,3258.53
1/7/18,3227.82
1/8/18,3164.53
1/9/18,3164.53
1/10/18,3164.53
1/11/18,3164.53
1/12/18,3246.23
1/13/18,3217.84
1/14/18,3232.24
1/15/18,3269.4
1/16/18,3205.29
1/17/18,3205.29
1/18/18,3207.02
1/19/18,3158.8
1/20/18,3660.82
1/21/18,3589.04
1/22/18,3589.04
1/23/18,3589.04
1/24/18,3589.04
1/25/18,3589.04
1/26/18,3589.04
1/27/18,3696.68
1/28/18,3666.72
1/29/18,3596.57
1/30/18,3526.05
1/31/18,3526.05
2/1/18,3526.05
2/2/18,3526.05
2/3/18,3526.05
2/4/18,3526.05
2/5/18,3526.05
2/6/18,3526.05
2/7/18,4043.17
2/8/18,4113.34
2/9/18,4115.61
2/10/18,4152.95
2/11/18,4164.72
2/12/18,4083.06
2/13/18,4265.84
2/14/18,4631.44
2/15/18,4699.42
2/16/18,5024.66
2/17/18,5379.33
2/18/18,5500.31
2/19/18,5512.78
2/20/18,5651.42
2/21/18,5579.77
2/22/18,5470.36
2/23/18,5487.87
2/24/18,5492.83
2/25/18,5385.13
2/26/18,5634.54
2/27/18,5618.67
2/28/18,5646.28
3/1/18,5994.32
3/2/18,5951.71
3/3/18,6167.23
3/4/18,6223.44
3/5/18,6270.62
3/6/18,6147.67
3/7/18,6147.67
3/8/18,6147.67
3/9/18,6147.67
3/10/18,6147.67
3/11/18,6147.67
3/12/18,6305.55
3/13/18,6286.22
3/14/18,6285.42
3/15/18,6162.18
3/16/18,6165.88
3/17/18,6044.98
3/18/18,6044.98
3/19/18,6100.96
3/20/18,6241.38
3/21/18,6489.5
3/22/18,6362.25
3/23/18,6362.25
3/24/18,6362.25
3/25/18,6362.25
3/26/18,6362.25
3/27/18,6362.25
3/28/18,6362.25
3/29/18,6362.25
3/30/18,6362.25
3/31/18,6362.25
4/1/18,6362.25
4/2/18,6362.25
4/3/18,6569.58
4/4/18,6583.8
4/5/18,6454.71
4/6/18,6454.71
4/7/18,6454.71
4/8/18,6693.43
4/9/18,6562.19
4/10/18,6562.19
4/11/18,6568.04
4/12/18,7441.95
4/13/18,7530.72
4/14/18,7620.85
4/15/18,7909.35
4/16/18,7935.29
4/17/18,7779.7
4/18/18,7887.52
4/19/18,7898.17
4/20/18,8551.93
4/21/18,8507.96
4/22/18,8627.16
4/23/18,8630.31
4/24/18,9230.87
4/25/18,9329.95
4/26/18,9147.01
4/27/18,9147.01
4/28/18,9147.01
4/29/18,9375.17
4/30/18,9300.13
5/1/18,9280.02
5/2/18,9261.82
5/3/18,9681.49
5/4/18,9796.07
5/5/18,9846.25
5/6/18,9672.32
5/7/18,9673.63
5/8/18,9483.95
5/9/18,9483.95
5/10/18,9483.95
5/11/18,9483.95
5/12/18,9483.95
5/13/18,9483.95
5/14/18,9505.1
5/15/18,9350.66
5/16/18,9306.28
5/17/18,9123.8
5/18/18,9123.8
5/19/18,9123.8
5/20/18,9236.22
5/21/18,9103.93
5/22/18,9115.95
5/23/18,8937.21
5/24/18,8937.21
5/25/18,8937.21
5/26/18,8937.21
5/27/18,8937.21
5/28/18,8937.21
5/29/18,8937.21
5/30/18,8937.21
5/31/18,8937.21
6/1/18,8938.03
6/2/18,9068.51
6/3/18,9059.01
6/4/18,8896.66
6/5/18,9033.6
6/6/18,9038.0
6/7/18,9105.42
6/8/18,9038.85
6/9/18,9033.38
6/10/18,8856.25
6/11/18,8856.25
6/12/18,8856.25
6/13/18,8856.25
6/14/18,9138.08
6/15/18,9124.88
6/16/18,8948.93
6/17/18,8887.04
6/18/18,8861.44
6/19/18,9261.79
6/20/18,9231.16
6/21/18,9294.55
6/22/18,9112.3
6/23/18,9112.3
6/24/18,9112.3
6/25/18,9112.3
6/26/18,9112.3
6/27/18,9112.3
6/28/18,9112.3
6/29/18,9112.3
6/30/18,9409.25
7/1/18,9638.27
7/2/18,9776.33
7/3/18,10018.8
7/4/18,9968.68
7/5/18,9983.93
7/6/18,9911.56
7/7/18,9970.18
7/8/18,10211.0
7/9/18,10166.37
7/10/18,9967.03
7/11/18,9967.03
7/12/18,9967.03
7/13/18,9967.03
7/14/18,9967.03
7/15/18,9967.03
7/16/18,10186.85
7/17/18,10742.79
7/18/18,11449.15
7/19/18,11566.09
7/20/18,11615.57
7/21/18,11470.06
7/22/18,11651.92
7/23/18,12025.02
7/24/18,12064.45
7/25/18,12902.72
7/26/18,12802.89
7/27/18,12551.85
7/28/18,12681.49
7/29/18,12718.83
7/30/18,12741.41
7/31/18,12491.58
8/1/18,12491.58
8/2/18,12491.58
8/3/18,12491.58
8/4/18,12491.58
8/5/18,12491.58
8/6/18,12491.58
8/7/18,12491.58
8/8/18,12491.58
8/9/18,12491.58
8/10/18,12491.58
8/11/18,12491.58
8/12/18,12590.11
8/13/18,12661.8
8/14/18,12472.4
8/15/18,12692.93
8/16/18,12652.94
8/17/18,12593.33
8/18/18,12840.64
8/19/18,12775.49
8/20/18,12940.1
8/21/18,12769.87
8/22/18,13116.95
8/23/18,12859.75
8/24/18,12982.73
8/25/18,13331.49
8/26/18,13368.87
8/27/18,13331.17
8/28/18,13888.23
8/29/18,14043.28
8/30/18,13767.92
8/31/18,13767.92
9/1/18,13767.92
9/2/18,13938.65
9/3/18,13963.68
9/4/18,13971.62
9/5/18,13697.67
9/6/18,13697.67
9/7/18,13697.67
9/8/18,13697.67
9/9/18,13697.67
9/10/18,13697.67
9/11/18,13697.67
9/12/18,13697.67
9/13/18,13697.67
9/14/18,13796.39
9/15/18,13837.98
9/16/18,13845.91
9/17/18,13587.37
9/18/18,13366.66
9/19/18,13463.8
9/20/18,13625.5
9/21/18,14159.24
9/22/18,14342.08
9/23/18,14245.12
9/24/18,14094.1
9/25/18,13975.53
9/26/18,13731.79
9/27/18,13873.69
9/28/18,14193.39
9/29/18,13915.09
9/30/18,13915.09
10/1/18,13915.09
10/2/18,13915.09
10/3/18,13915.09
10/4/18,13915.09
10/5/18,13915.09
10/6/18,13915.09
10/7/18,13915.09
10/8/18,13915.09
10/9/18,13915.09
10/10/18,13915.09
10/11/18,13915.09
10/12/18,13915.09
10/13/18,13915.09
10/14/18,13915.09
10/15/18,13973.96
10/16/18,14291.44
10/17/18,14285.17
10/18/18,14224.02
10/19/18,14097.48
10/20/18,14052.47
10/21/18,14145.11
10/22/18,14087.02
10/23/18,14036.44
10/24/18,14094.66
10/25/18,14054.51
10/26/18,14019.82
10/27/18,14002.85
10/28/18,13983.99
10/29/18,13822.56
10/30/18,13664.0
10/31/18,13647.02
11/1/18,13735.1
11/2/18,13833.41
11/3/18,13839.36
11/4/18,13842.51
11/5/18,13940.16
11/6/18,13941.88
11/7/18,14160.67
11/8/18,14046.89
11/9/18,13957.49
11/10/18,13858.01
11/11/18,13813.04
11/12/18,13878.58
11/13/18,13799.61
11/14/18,13529.03
11/15/18,13529.03
11/16/18,13529.03
11/17/18,13529.03
11/18/18,13529.03
11/19/18,13529.03
11/20/18,13529.03
11/21/18,13529.03
11/22/18,13529.03
11/23/18,13529.03
11/24/18,13529.03
11/25/18,13529.03
11/26/18,13600.33
11/27/18,13333.66
11/28/18,14140.86
11/29/18,14693.37
11/30/18,14745.02
12/1/18,14455.9
12/2/18,14455.9
12/3/18,14455.9
12/4/18,14455.9
12/5/18,14455.9
12/6/18,14455.9
12/7/18,14455.9
12/8/18,14455.9
12/9/18,14455.9
12/10/18,14460.93
12/11/18,14177.38
12/12/18,14177.38
12/13/18,14177.38
12/14/18,14177.38
12/15/18,14177.38
12/16/18,14177.38
12/17/18,14414.23
12/18/18,15111.63
12/19/18,16180.26
12/20/18,16923.02
12/21/18,17570.3
12/22/18,17225.78
12/23/18,17391.1
12/24/18,17251.59
12/25/18,16913.32
12/26/18,16913.32
12/27/18,16913.32
12/28/18,16913.32
12/29/18,17327.44
12/30/18,16987.69
12/31/18,16987.69
1/1/19,16987.69
1/2/19,17114.47
1/3/19,17158.49
1/4/19,16966.87
1/5/19,17117.75
1/6/19,17401.09
1/7/19,17914.35
1/8/19,17897.29
1/9/19,17905.67
1/10/19,17554.58
1/11/19,17554.58
1/12/19,17554.58
1/13/19,17554.58
1/14/19,17554.58
1/15/19,17818.61
1/16/19,17645.56
1/17/19,17646.34
1/18/19,17699.77
1/19/19,17983.02
1/20/19,18048.59
1/21/19,17694.7
1/22/19,17694.7
1/23/19,17694.7
1/24/19,17694.7
1/25/19,17694.7
1/26/19,17694.7
1/27/19,17694.7
1/28/19,17694.7
1/29/19,17694.7
1/30/19,17694.7
1/31/19,17694.7
2/1/19,17694.7
2/2/19,17694.7
2/3/19,17694.7
2/4/19,17694.7
2/5/19,17694.7
2/6/19,17694.7
2/7/19,17694.7
2/8/19,17694.7
2/9/19,18708.68
2/10/19,18725.54
2/11/19,18837.5
2/12/19,18547.14
2/13/19,18562.21
2/14/19,18470.64
2/15/19,18398.13
2/16/19,18438.45
2/17/19,18496.45
2/18/19,18758.04
2/19/19,19984.78
2/20/19,20065.16
2/21/19,20375.09
2/22/19,20158.93
2/23/19,20356.18
2/24/19,21153.98
2/25/19,20739.2
2/26/19,20772.14
2/27/19,20681.03
2/28/19,20690.64
3/1/19,20781.59
3/2/19,20698.14
3/3/19,20680.98
3/4/19,20589.97
3/5/19,20186.25
3/6/19,20539.79
3/7/19,20564.19
3/8/19,20617.07
3/9/19,20559.46
3/10/19,20955.16
3/11/19,20836.4
3/12/19,20586.67
3/13/19,20647.25
3/14/19,20569.06
3/15/19,20608.52
3/16/19,20880.58
3/17/19,21302.01
3/18/19,21190.46
3/19/19,21210.88
3/20/19,21371.81
3/21/19,21516.57
3/22/19,21176.77
3/23/19,21212.42
3/24/19,21280.63
3/25/19,21186.16
3/26/19,20877.34
3/27/19,20940.2
3/28/19,21474.72
3/29/19,21415.63
3/30/19,21830.32
3/31/19,21824.43
4/1/19,21822.94
4/2/19,22026.47
4/3/19,25900.5
4/4/19,26308.56
4/5/19,26050.93
4/6/19,26674.35
4/7/19,26805.63
4/8/19,27526.33
4/9/19,27947.07
4/10/19,27454.3
4/11/19,28167.05
4/12/19,27614.75
4/13/19,27614.75
4/14/19,27614.75
4/15/19,27614.75
4/16/19,27614.75
4/17/19,27935.93
4/18/19,28063.44
4/19/19,28364.16
4/20/19,28368.08
4/21/19,28541.39
4/22/19,28393.83
4/23/19,28906.46
4/24/19,29664.28
4/25/19,29212.88
4/26/19,28640.08
4/27/19,28640.08
4/28/19,28640.08
4/29/19,28640.08
4/30/19,28640.08
5/1/19,28640.08
5/2/19,28640.08
5/3/19,28640.08
5/4/19,29469.27
5/5/19,30062.81
5/6/19,29784.53
5/7/19,29611.64
5/8/19,29982.8
5/9/19,30925.67
5/10/19,32020.6
5/11/19,33068.23
5/12/19,37758.04
5/13/19,37017.69
5/14/19,40683.51
5/15/19,41565.4
5/16/19,42679.38
5/17/19,41842.53
5/18/19,41842.53
5/19/19,41842.53
5/20/19,46265.71
5/21/19,45358.54
5/22/19,45358.54
5/23/19,45358.54
5/24/19,45952.41
5/25/19,46669.49
5/26/19,47067.13
5/27/19,50991.43
5/28/19,51140.94
5/29/19,50848.32
5/30/19,50516.52
5/31/19,49526.0
6/1/19,50206.28
6/2/19,50212.09
6/3/19,51293.42
6/4/19,50287.67
6/5/19,50287.67
6/6/19,50287.67
6/7/19,50287.67
6/8/19,50534.05
6/9/19,50111.05
6/10/19,49128.48
6/11/19,50559.19
6/12/19,49911.16
6/13/19,51521.67
6/14/19,51930.28
6/15/19,54803.07
6/16/19,55848.69
6/17/19,56602.13
6/18/19,58798.96
6/19/19,57646.04
6/20/19,57795.46
6/21/19,59349.99
6/22/19,63571.96
6/23/19,66431.63
6/24/19,67339.81
6/25/19,68603.98
6/26/19,73267.24
6/27/19,80528.64
6/28/19,78949.65
6/29/19,86033.2
6/30/19,84346.27
7/1/19,84346.27
7/2/19,84346.27
7/3/19,84464.35
7/4/19,93683.25
7/5/19,91846.32
7/6/19,91846.32
7/7/19,92321.21
7/8/19,94334.73
7/9/19,101206.77
7/10/19,103456.43
7/11/19,101427.87
7/12/19,101427.87
7/13/19,103390.25
7/14/19,101362.99
7/15/19,101362.99
7/16/19,106072.79
7/17/19,103992.93
7/18/19,104954.19
7/19/19,115415.46
7/20/19,114300.1
7/21/19,116786.1
7/22/19,114860.55
7/23/19,112608.38
7/24/19,112608.38
7/25/19,112608.38
7/26/19,112608.38
7/27/19,112608.38
7/28/19,112608.38
7/29/19,112608.38
7/30/19,112608.38
7/31/19,112608.38
8/1/19,116105.91
8/2/19,119818.53
8/3/19,121227.5
8/4/19,124508.96
8/5/19,126416.22
8/6/19,135716.02
8/7/19,133054.92
8/8/19,136079.37
8/9/19,136484.28
8/10/19,134894.1
8/11/19,132249.12
8/12/19,132926.87
8/13/19,130851.63
8/14/19,128285.91
8/15/19,128285.91
8/16/19,129351.53
8/17/19,130070.6
8/18/19,128251.02
8/19/19,129545.27
8/20/19,137074.45
8/21/19,135106.96
8/22/19,132457.8
8/23/19,132457.8
8/24/19,133634.03
8/25/19,131013.75
8/26/19,131013.75
8/27/19,131299.14
8/28/19,128912.37
8/29/19,126384.68
8/30/19,126384.68
8/31/19,126384.68
9/1/19,126384.68
9/2/19,126384.68
9/3/19,131729.82
9/4/19,134705.8
9/5/19,134234.89
9/6/19,134154.23
9/7/19,131523.75
9/8/19,131523.75
9/9/19,131523.75
9/10/19,131523.75
9/11/19,131523.75
9/12/19,131523.75
9/13/19,132255.51
9/14/19,131541.44
9/15/19,131508.82
9/16/19,130862.78
9/17/19,130294.17
9/18/19,129338.82
9/19/19,128922.89
9/20/19,130424.26
9/21/19,129119.88
9/22/19,126662.4
9/23/19,127342.2
9/24/19,124845.29
9/25/19,124845.29
9/26/19,124845.29
9/27/19,124845.29
9/28/19,124845.29
9/29/19,124845.29
9/30/19,124845.29
10/1/19,126210.51
10/2/19,126441.12
10/3/19,127339.11
10/4/19,125123.22
10/5/19,123897.38
10/6/19,123779.03
10/7/19,121351.99
10/8/19,124147.03
10/9/19,123814.14
10/10/19,129829.78
10/11/19,129814.36
10/12/19,127268.98
10/13/19,127268.98
10/14/19,127268.98
10/15/19,127268.98
10/16/19,127268.98
10/17/19,127268.98
10/18/19,127268.98
10/19/19,127268.98
10/20/19,127268.98
10/21/19,129021.74
10/22/19,128887.88
10/23/19,126360.67
10/24/19,126360.67
10/25/19,126360.67
10/26/19,144467.89
10/27/19,154352.85
10/28/19,159215.9
10/29/19,156094.02
10/30/19,156595.59
10/31/19,153525.09
11/1/19,153525.09
11/2/19,153525.09
11/3/19,153525.09
11/4/19,153525.09
11/5/19,153979.06
11/6/19,152215.62
11/7/19,152757.6
11/8/19,150483.4
11/9/19,147532.75
11/10/19,147532.75
11/11/19,148378.68
11/12/19,145469.29
11/13/19,145469.29
11/14/19,145469.29
11/15/19,145469.29
11/16/19,145469.29
11/17/19,145469.29
11/18/19,145469.29
11/19/19,145469.29
11/20/19,145469.29
11/21/19,145469.29
11/22/19,145469.29
11/23/19,145469.29
11/24/19,145469.29
11/25/19,145469.29
11/26/19,147218.13
11/27/19,147907.33
11/28/19,155344.37
11/29/19,153427.71
11/30/19,160168.33
12/1/19,157027.77
12/2/19,157027.77
12/3/19,157027.77
12/4/19,157027.77
12/5/19,157027.77
12/6/19,158296.18
12/7/19,161532.75
12/8/19,160626.12
12/9/19,161001.96
12/10/19,157845.06
12/11/19,157845.06
12/12/19,157845.06
12/13/19,157845.06
12/14/19,157845.06
12/15/19,157845.06
12/16/19,157845.06
12/17/19,157845.06
12/18/19,157845.06
12/19/19,170481.53
12/20/19,167358.73
12/21/19,168278.74
12/22/19,167179.45
12/23/19,175867.25
12/24/19,172418.87
12/25/19,172418.87
12/26/19,172418.87
12/27/19,172418.87
12/28/19,172418.87
12/29/19,172418.87
12/30/19,172418.87
12/31/19,172418.87
1/1/20,172418.87
1/2/20,172418.87
1/3/20,172418.87
1/4/20,178337.2
1/5/20,178861.52
1/6/20,178951.1
1/7/20,188874.56
1/8/20,198762.97
1/9/20,195773.3
1/10/20,191934.61
1/11/20,196998.33
1/12/20,193135.62
1/13/20,193135.62
1/14/20,193135.62
1/15/20,206570.1
1/16/20,205903.6
1/17/20,203757.63
1/18/20,207923.18
1/19/20,208168.71
1/20/20,204086.97
1/21/20,204086.97
1/22/20,204086.97
1/23/20,204086.97
1/24/20,204086.97
1/25/20,204086.97
1/26/20,204086.97
1/27/20,206357.87
1/28/20,213742.95
1/29/20,225514.24
1/30/20,222970.21
1/31/20,228317.76
2/1/20,224266.73
2/2/20,225331.63
2/3/20,223805.17
2/4/20,220142.91
2/5/20,220142.91
2/6/20,231021.58
2/7/20,234403.68
2/8/20,235650.22
2/9/20,238042.87
2/10/20,244176.84
2/11/20,239389.06
2/12/20,244711.65
2/13/20,246591.16
2/14/20,243926.94
2/15/20,246930.05
2/16/20,242088.28
2/17/20,242088.28
2/18/20,242088.28
2/19/20,249001.2
2/20/20,244118.82
2/21/20,244118.82
2/22/20,244118.82
2/23/20,244118.82
2/24/20,247246.53
2/25/20,242398.56
2/26/20,242398.56
2/27/20,242398.56
2/28/20,242398.56
2/29/20,242398.56
3/1/20,242398.56
3/2/20,248189.67
3/3/20,248189.67
3/4/20,243776.58
3/5/20,243903.56
3/6/20,252493.89
3/7/20,254958.29
3/8/20,249959.11
3/9/20,249959.11
3/10/20,249959.11
3/11/20,249959.11
3/12/20,249959.11
3/13/20,249959.11
3/14/20,284570.94
3/15/20,278991.12
3/16/20,283165.98
3/17/20,277613.71
3/18/20,290107.6
3/19/20,292956.9
3/20/20,335462.0
3/21/20,337153.61
3/22/20,335172.31
3/23/20,328600.3
3/24/20,359755.12
3/25/20,374490.77
3/26/20,370616.11
3/27/20,374228.51
3/28/20,366890.7
3/29/20,366890.7
3/30/20,366890.7
3/31/20,391470.11
4/1/20,392875.18
4/2/20,406601.38
4/3/20,416150.25
4/4/20,412028.54
4/5/20,419974.93
4/6/20,414214.68
4/7/20,448792.06
4/8/20,440379.35
4/9/20,450126.24
4/10/20,445766.18
4/11/20,437025.67
4/12/20,437025.67
