日期(月/日/年),资金
5/16/17,3176.8
5/17/17,3237.11
5/18/17,3195.01
5/19/17,3512.98
5/20/17,3676.65
5/21/17,3604.56
5/22/17,3677.82
5/23/17,4024.46
5/24/17,3969.24
5/25/17,4199.49
5/26/17,4117.15
5/27/17,4160.22
5/28/17,4078.65
5/29/17,4149.93
5/30/17,4175.62
5/31/17,4168.17
6/1/17,4374.78
6/2/17,4394.27
6/3/17,4605.48
6/4/17,4587.99
6/5/17,4612.34
6/6/17,5257.43
6/7/17,5154.34
6/8/17,5154.34
6/9/17,5325.36
6/10/17,5359.04
6/11/17,5459.35
6/12/17,5352.3
6/13/17,5426.06
6/14/17,5342.77
6/15/17,5238.01
6/16/17,5238.01
6/17/17,5238.01
6/18/17,5238.01
6/19/17,5360.22
6/20/17,5324.97
6/21/17,5470.47
6/22/17,5585.66
6/23/17,5557.38
6/24/17,5448.41
6/25/17,5448.41
6/26/17,5448.41
6/27/17,5448.41
6/28/17,5484.66
6/29/17,5427.28
6/30/17,5320.86
7/1/17,5320.86
7/2/17,5320.86
7/3/17,5518.08
7/4/17,5601.04
7/5/17,5599.23
7/6/17,5623.1
7/7/17,5512.84
7/8/17,5512.84
7/9/17,5512.84
7/10/17,5512.84
7/11/17,5512.84
7/12/17,5540.98
7/13/17,5469.06
7/14/17,5431.22
7/15/17,5324.73
7/16/17,5324.73
7/17/17,5324.73
7/18/17,6338.07
7/19/17,6213.79
7/20/17,6213.79
7/21/17,7213.37
7/22/17,7550.65
7/23/17,7598.79
7/24/17,7449.79
7/25/17,7449.79
7/26/17,7449.79
7/27/17,7541.04
7/28/17,7922.74
7/29/17,7931.75
7/30/17,7821.11
7/31/17,8164.25
8/1/17,8154.19
8/2/17,7994.3
8/3/17,8129.92
8/4/17,8117.94
8/5/17,9363.61
8/6/17,9463.84
8/7/17,9340.58
8/8/17,10059.77
8/9/17,9862.52
8/10/17,9867.43
8/11/17,10418.144
8/12/17,11049.96
8/13/17,11095.04
8/14/17,12283.76
8/15/17,12094.57
8/16/17,11988.29
8/17/17,12414.93
8/18/17,12171.5
8/19/17,12171.5
8/20/17,12171.5
8/21/17,12171.5
8/22/17,12171.5
8/23/17,12497.62
8/24/17,12992.64
8/25/17,12967.06
8/26/17,13053.1
8/27/17,13034.53
8/28/17,12988.85
8/29/17,13793.9
8/30/17,13754.99
8/31/17,13717.67
9/1/17,14703.18
9/2/17,14414.88
9/3/17,14414.88
9/4/17,14414.88
9/5/17,14602.72
9/6/17,14316.39
9/7/17,14898.74
9/8/17,14606.61
9/9/17,14606.61
9/10/17,14606.61
9/11/17,14606.61
9/12/17,14606.61
9/13/17,14606.61
9/14/17,14606.61
9/15/17,14606.61
9/16/17,16756.43
9/17/17,16678.23
9/18/17,16377.57
9/19/17,17556.88
9/20/17,17708.92
9/21/17,17361.69
9/22/17,17361.69
9/23/17,17671.16
9/24/17,17676.93
9/25/17,18448.72
9/26/17,18297.82
9/27/17,18160.68
9/28/17,19662.71
9/29/17,19623.34
9/30/17,19486.21
10/1/17,20405.49
10/2/17,20527.91
10/3/17,20561.54
10/4/17,20158.37
10/5/17,20294.83
10/6/17,20200.01
10/7/17,20469.49
10/8/17,21527.01
10/9/17,21542.82
10/10/17,22368.95
10/11/17,22542.98
10/12/17,22555.54
10/13/17,26024.52
10/14/17,26846.03
10/15/17,27250.87
10/16/17,26716.54
10/17/17,26716.54
10/18/17,26716.54
10/19/17,26815.23
10/20/17,27994.21
10/21/17,28026.89
10/22/17,28011.65
10/23/17,27510.21
10/24/17,27624.96
10/25/17,27083.29
10/26/17,27599.03
10/27/17,27583.49
10/28/17,27053.71
10/29/17,28827.43
10/30/17,28738.71
10/31/17,29919.62
11/1/17,31215.29
11/2/17,31621.2
11/3/17,33708.71
11/4/17,34831.86
11/5/17,34496.76
11/6/17,33820.35
11/7/17,33820.35
11/8/17,33820.35
11/9/17,33820.35
11/10/17,33820.35
11/11/17,33820.35
11/12/17,33820.35
11/13/17,37994.36
11/14/17,37666.07
11/15/17,42351.68
11/16/17,45330.8
11/17/17,45642.51
11/18/17,45343.03
11/19/17,46448.1
11/20/17,46692.1
11/21/17,46750.57
11/22/17,47958.43
11/23/17,47776.79
11/24/17,47859.49
11/25/17,50506.99
11/26/17,50863.1
11/27/17,56370.61
11/28/17,57729.16
11/29/17,57534.79
11/30/17,58859.45
12/1/17,63131.72
12/2/17,63108.33
12/3/17,65734.44
12/4/17,67197.36
12/5/17,67234.42
12/6/17,78543.93
12/7/17,95719.05
12/8/17,97800.88
12/9/17,95883.22
12/10/17,95883.22
12/11/17,95883.22
12/12/17,107773.63
12/13/17,105660.42
12/14/17,105660.42
12/15/17,113274.18
12/16/17,124280.32
12/17/17,122885.84
12/18/17,120858.7
12/19/17,118488.92
12/20/17,118488.92
12/21/17,118488.92
12/22/17,118693.44
12/23/17,118693.44
12/24/17,118693.44
12/25/17,118693.44
12/26/17,118693.44
12/27/17,118693.44
12/28/17,119769.6
12/29/17,121722.47
12/30/17,121722.47
12/31/17,121722.47
1/1/18,121722.47
1/2/18,121722.47
1/3/18,121986.87
1/4/18,121949.76
1/5/18,135204.868
1/6/18,136347.01
1/7/18,135061.82
1/8/18,132413.55
1/9/18,132413.55
1/10/18,132413.55
1/11/18,132413.55
1/12/18,135832.1
1/13/18,134644.02
1/14/18,135246.69
1/15/18,136801.71
1/16/18,134119.32
1/17/18,134119.32
1/18/18,134191.92
1/19/18,132174.05
1/20/18,153179.99
1/21/18,150176.46
1/22/18,150176.46
1/23/18,150176.46
1/24/18,150953.25
1/25/18,151092.64
1/26/18,150891.92
1/27/18,153908.276
1/28/18,152660.87
1/29/18,149740.03
1/30/18,146803.95
1/31/18,146803.95
2/1/18,146803.95
2/2/18,146803.95
2/3/18,146803.95
2/4/18,146803.95
2/5/18,146803.95
2/6/18,146803.95
2/7/18,168333.96
2/8/18,171255.47
2/9/18,171349.89
2/10/18,172904.32
2/11/18,173394.33
2/12/18,169994.44
2/13/18,177604.22
2/14/18,192825.67
2/15/18,195655.82
2/16/18,209196.94
2/17/18,223963.19
2/18/18,229000.16
2/19/18,229519.37
2/20/18,235291.49
2/21/18,232308.38
2/22/18,227753.31
2/23/18,228482.31
2/24/18,228688.79
2/25/18,224204.7
2/26/18,234588.71
2/27/18,233928.07
2/28/18,235077.48
3/1/18,249567.65
3/2/18,247793.56
3/3/18,256766.45
3/4/18,259106.61
3/5/18,261070.81
3/6/18,255951.77
3/7/18,255951.77
3/8/18,255951.77
3/9/18,255951.77
3/10/18,255951.77
3/11/18,255951.77
3/12/18,262525.04
3/13/18,261720.46
3/14/18,261687.3
3/15/18,256556.18
3/16/18,256710.2
3/17/18,251676.67
3/18/18,251676.67
3/19/18,254007.48
3/20/18,259853.57
3/21/18,270183.93
3/22/18,264886.21
3/23/18,265706.75
3/24/18,266851.19
3/25/18,266851.19
3/26/18,266851.19
3/27/18,264690.57
3/28/18,262914.72
3/29/18,261217.8
3/30/18,263112.04
3/31/18,263112.04
4/1/18,263112.04
4/2/18,263112.04
4/3/18,263112.04
4/4/18,263871.71
4/5/18,261977.47
4/6/18,262668.08
4/7/18,262816.07
4/8/18,262816.07
4/9/18,262816.07
4/10/18,264197.29
4/11/18,266525.63
4/12/18,293192.571
4/13/18,296689.99
4/14/18,300241.06
4/15/18,311607.25
4/16/18,312629.1
4/17/18,306499.12
4/18/18,310746.93
4/19/18,311166.43
4/20/18,336922.97
4/21/18,335190.79
4/22/18,339887.04
4/23/18,340011.17
4/24/18,363671.52
4/25/18,367575.12
4/26/18,360367.76
4/27/18,360367.76
4/28/18,360367.76
4/29/18,369356.48
4/30/18,366400.15
5/1/18,365607.96
5/2/18,364890.8
5/3/18,381424.77
5/4/18,385938.97
5/5/18,387915.75
5/6/18,381063.42
5/7/18,381115.01
5/8/18,373642.17
5/9/18,373642.17
5/10/18,373642.17
5/11/18,373642.17
5/12/18,373642.17
5/13/18,373642.17
5/14/18,374475.25
5/15/18,368390.69
5/16/18,366642.19
5/17/18,359453.13
5/18/18,359453.13
5/19/18,359453.13
5/20/18,363882.0
5/21/18,358670.17
5/22/18,359143.82
5/23/18,352101.78
5/24/18,352902.32
5/25/18,352537.21
5/26/18,350373.58
5/27/18,350373.58
5/28/18,350373.58
5/29/18,350373.58
5/30/18,351779.94
5/31/18,353037.55
6/1/18,350130.17
6/2/18,350360.06
6/3/18,350360.06
6/4/18,350360.06
6/5/18,349440.52
6/6/18,351617.68
6/7/18,350846.89
6/8/18,351117.34
6/9/18,351482.45
6/10/18,351482.45
6/11/18,351482.45
6/12/18,351225.52
6/13/18,350549.38
6/14/18,358192.952
6/15/18,357675.45
6/16/18,350778.71
6/17/18,348352.95
6/18/18,347349.47
6/19/18,363042.14
6/20/18,361841.43
6/21/18,364326.29
6/22/18,357182.64
6/23/18,357182.64
6/24/18,357182.64
6/25/18,357182.64
6/26/18,357182.64
6/27/18,357182.64
6/28/18,357182.64
6/29/18,357182.64
6/30/18,368822.48
7/1/18,377799.59
7/2/18,383211.37
7/3/18,392715.74
7/4/18,390751.06
7/5/18,391348.9
7/6/18,388512.08
7/7/18,390809.88
7/8/18,400249.46
7/9/18,398500.01
7/10/18,390686.28
7/11/18,390686.28
7/12/18,390686.28
7/13/18,390686.28
7/14/18,390686.28
7/15/18,390686.28
7/16/18,399302.84
7/17/18,421094.62
7/18/18,448782.36
7/19/18,453366.14
7/20/18,455305.73
7/21/18,449601.88
7/22/18,456730.5
7/23/18,471355.3
7/24/18,472900.92
7/25/18,505759.29
7/26/18,501846.13
7/27/18,492006.01
7/28/18,497087.63
7/29/18,498551.14
7/30/18,499436.19
7/31/18,489643.32
8/1/18,489643.32
8/2/18,489643.32
8/3/18,489643.32
8/4/18,489643.32
8/5/18,489643.32
8/6/18,489643.32
8/7/18,489643.32
8/8/18,489643.32
8/9/18,489643.32
8/10/18,489643.32
8/11/18,489643.32
8/12/18,493505.62
8/13/18,496315.86
8/14/18,488891.93
8/15/18,497536.26
8/16/18,495968.61
8/17/18,493632.17
8/18/18,503326.2
8/19/18,500772.51
8/20/18,507224.99
8/21/18,500552.22
8/22/18,514157.01
8/23/18,504075.5
8/24/18,508895.99
8/25/18,522566.58
8/26/18,524031.82
8/27/18,522553.9
8/28/18,544389.54
8/29/18,550467.23
8/30/18,539673.75
8/31/18,539673.75
9/1/18,539673.75
9/2/18,546366.18
9/3/18,547347.19
9/4/18,547658.58
9/5/18,536920.18
9/6/18,536920.18
9/7/18,536920.18
9/8/18,536920.18
9/9/18,536920.18
9/10/18,536920.18
9/11/18,536920.18
9/12/18,536920.18
9/13/18,537917.94
9/14/18,536534.414
9/15/18,538151.89
9/16/18,538460.24
9/17/18,528405.85
9/18/18,519822.61
9/19/18,523600.22
9/20/18,529888.71
9/21/18,550645.53
9/22/18,557755.98
9/23/18,553985.25
9/24/18,548112.17
9/25/18,543501.09
9/26/18,534022.19
9/27/18,539540.62
9/28/18,551973.78
9/29/18,541150.76
9/30/18,541150.76
10/1/18,541150.76
10/2/18,542707.89
10/3/18,541131.17
10/4/18,542144.78
10/5/18,542302.45
10/6/18,536933.12
10/7/18,536933.12
10/8/18,536933.12
10/9/18,536933.12
10/10/18,536933.12
10/11/18,539198.06
10/12/18,545549.2
10/13/18,550111.28
10/14/18,550111.28
10/15/18,550111.28
10/16/18,550446.73
10/17/18,549708.75
10/18/18,547002.81
10/19/18,549172.04
10/20/18,546689.73
10/21/18,546689.73
10/22/18,546689.73
10/23/18,552794.87
10/24/18,550379.65
10/25/18,550491.47
10/26/18,551855.62
10/27/18,550491.47
10/28/18,550491.47
10/29/18,550491.47
10/30/18,548076.25
10/31/18,543402.35
11/1/18,550648.01
11/2/18,551072.91
11/3/18,551140.0
11/4/18,551140.0
11/5/18,551140.0
11/6/18,550849.28
11/7/18,550111.3
11/8/18,547517.17
11/9/18,542096.21
11/10/18,542096.21
11/11/18,542096.21
11/12/18,542096.21
11/13/18,542096.21
11/14/18,542096.21
11/15/18,542096.21
11/16/18,542096.21
11/17/18,542096.21
11/18/18,542096.21
11/19/18,542096.21
11/20/18,542096.21
11/21/18,542096.21
11/22/18,542096.21
11/23/18,542096.21
11/24/18,542096.21
11/25/18,542096.21
11/26/18,544953.32
11/27/18,534267.96
11/28/18,566611.78
11/29/18,588750.34
11/30/18,590819.72
12/1/18,579618.151
12/2/18,579618.151
12/3/18,579618.151
12/4/18,584329.34
12/5/18,582256.41
12/6/18,585389.35
12/7/18,585742.69
12/8/18,586708.48
12/9/18,586708.48
12/10/18,586708.48
12/11/18,586684.92
12/12/18,586896.92
12/13/18,585483.56
12/14/18,581997.28
12/15/18,584965.33
12/16/18,584965.33
12/17/18,584965.33
12/18/18,595405.586
12/19/18,637509.99
12/20/18,666774.91
12/21/18,692278.23
12/22/18,678704.15
12/23/18,685217.89
12/24/18,679721.09
12/25/18,666393.23
12/26/18,666393.23
12/27/18,666393.23
12/28/18,666393.23
12/29/18,682709.84
12/30/18,669323.37
12/31/18,669323.37
1/1/19,669323.37
1/2/19,674318.47
1/3/19,676052.85
1/4/19,668503.11
1/5/19,674447.88
1/6/19,685611.67
1/7/19,705834.28
1/8/19,705162.16
1/9/19,705492.39
1/10/19,691659.21
1/11/19,691659.21
1/12/19,691659.21
1/13/19,691659.21
1/14/19,691659.21
1/15/19,702062.28
1/16/19,695243.95
1/17/19,695274.51
1/18/19,697379.67
1/19/19,708539.67
1/20/19,711123.2
1/21/19,697179.61
1/22/19,697179.61
1/23/19,697179.61
1/24/19,697179.61
1/25/19,697179.61
1/26/19,697179.61
1/27/19,697179.61
1/28/19,697179.61
1/29/19,697179.61
1/30/19,697179.61
1/31/19,697179.61
2/1/19,697179.61
2/2/19,697179.61
2/3/19,697179.61
2/4/19,697179.61
2/5/19,697179.61
2/6/19,697179.61
2/7/19,697179.61
2/8/19,697179.61
2/9/19,737130.95
2/10/19,737795.38
2/11/19,742206.79
2/12/19,730766.51
2/13/19,731360.47
2/14/19,727752.41
2/15/19,724895.36
2/16/19,726483.95
2/17/19,728769.19
2/18/19,739075.91
2/19/19,787410.19
2/20/19,790577.31
2/21/19,802788.73
2/22/19,794271.94
2/23/19,802043.76
2/24/19,833477.35
2/25/19,817134.66
2/26/19,818432.43
2/27/19,814842.52
2/28/19,815221.08
3/1/19,818804.6
3/2/19,815516.69
3/3/19,814840.39
3/4/19,811254.74
3/5/19,795347.78
3/6/19,809277.32
3/7/19,810238.69
3/8/19,812322.36
3/9/19,810052.68
3/10/19,825643.64
3/11/19,820964.26
3/12/19,811124.82
3/13/19,813511.53
3/14/19,810430.96
3/15/19,811985.88
3/16/19,822705.19
3/17/19,839309.77
3/18/19,834914.62
3/19/19,835719.25
3/20/19,842060.13
3/21/19,847763.58
3/22/19,834375.42
3/23/19,835779.86
3/24/19,838467.52
3/25/19,834745.34
3/26/19,822577.7
3/27/19,825054.28
3/28/19,846114.61
3/29/19,843786.42
3/30/19,860125.58
3/31/19,859893.6
4/1/19,859835.08
4/2/19,867854.18
4/3/19,1020493.01
4/4/19,1036570.92
4/5/19,1026420.08
4/6/19,1050983.15
4/7/19,1056155.75
4/8/19,1084551.78
4/9/19,1101129.19
4/10/19,1081713.64
4/11/19,1109796.17
4/12/19,1088035.46
4/13/19,1088035.46
4/14/19,1088035.46
4/15/19,1088035.46
4/16/19,1088035.46
4/17/19,1100690.2
4/18/19,1105714.28
4/19/19,1117562.8
4/20/19,1117717.42
4/21/19,1124546.1
4/22/19,1118731.98
4/23/19,1138929.96
4/24/19,1168788.48
4/25/19,1151002.99
4/26/19,1128434.3
4/27/19,1128434.3
4/28/19,1128434.3
4/29/19,1128434.3
4/30/19,1128434.3
5/1/19,1128434.3
5/2/19,1128434.3
5/3/19,1128434.3
5/4/19,1161104.68
5/5/19,1184490.4
5/6/19,1173526.17
5/7/19,1166714.06
5/8/19,1181337.83
5/9/19,1218487.33
5/10/19,1261627.96
5/11/19,1302904.96
5/12/19,1487685.77
5/13/19,1458515.46
5/14/19,1602950.57
5/15/19,1637697.41
5/16/19,1681588.91
5/17/19,1648616.58
5/18/19,1648616.58
5/19/19,1648616.58
5/20/19,1822892.02
5/21/19,1787149.04
5/22/19,1787149.04
5/23/19,1787149.04
5/24/19,1810547.76
5/25/19,1838800.92
5/26/19,1854468.02
5/27/19,2009087.24
5/28/19,2014978.2
5/29/19,2003449.02
5/30/19,1990375.88
5/31/19,1954428.901
6/1/19,1986938.6
6/2/19,1986938.6
6/3/19,1986938.6
6/4/19,1997724.88
6/5/19,2014017.44
6/6/19,2014696.3
6/7/19,2022465.44
6/8/19,2012642.425
6/9/19,1995795.52
6/10/19,1956662.27
6/11/19,2013643.63
6/12/19,1987834.06
6/13/19,2051976.37
6/14/19,2068250.46
6/15/19,2182666.2
6/16/19,2224310.49
6/17/19,2254317.88
6/18/19,2341811.82
6/19/19,2295893.94
6/20/19,2333118.13
6/21/19,2362969.19
6/22/19,2457343.031
6/23/19,2567882.04
6/24/19,2602987.35
6/25/19,2651853.18
6/26/19,2832109.39
6/27/19,3112795.44
6/28/19,3051760.24
6/29/19,3325571.4
6/30/19,3260364.12
7/1/19,3260364.12
7/2/19,3260364.12
7/3/19,3280180.96
7/4/19,3532230.789
7/5/19,3462971.36
7/6/19,3462971.36
7/7/19,3480876.74
7/8/19,3556794.42
7/9/19,3815897.54
7/10/19,3900718.82
7/11/19,3824234.14
7/12/19,3824234.14
7/13/19,3898223.5
7/14/19,3821787.75
7/15/19,3821787.75
7/16/19,3999366.0
7/17/19,3920947.06
7/18/19,3957190.51
7/19/19,4351621.9
7/20/19,4309568.25
7/21/19,4403300.31
7/22/19,4330699.38
7/23/19,4245783.71
7/24/19,4245783.71
7/25/19,4245783.71
7/26/19,4245783.71
7/27/19,4245783.71
7/28/19,4245783.71
7/29/19,4245783.71
7/30/19,4245783.71
7/31/19,4245783.71
8/1/19,4377654.39
8/2/19,4517634.98
8/3/19,4570758.76
8/4/19,4694482.72
8/5/19,4766393.86
8/6/19,5117033.36
8/7/19,5106327.72
8/8/19,5171695.852
8/9/19,5187084.48
8/10/19,5126649.83
8/11/19,5026127.28
8/12/19,5051885.22
8/13/19,4973015.85
8/14/19,4876020.658
8/15/19,4883753.98
8/16/19,4882465.09
8/17/19,4834123.85
8/18/19,4834123.85
8/19/19,4834123.85
8/20/19,5014787.88
8/21/19,4942808.53
8/22/19,4845890.72
8/23/19,4845890.72
8/24/19,4890915.41
8/25/19,4890915.41
8/26/19,4890915.41
8/27/19,4890915.41
8/28/19,4904315.62
8/29/19,4914046.72
8/30/19,4876398.52
8/31/19,4868581.73
9/1/19,4868581.73
9/2/19,4868581.73
9/3/19,5025220.13
9/4/19,5138747.5
9/5/19,5120783.42
9/6/19,5117706.35
9/7/19,5017359.17
9/8/19,5017359.17
9/9/19,5017359.17
9/10/19,5017359.17
9/11/19,5017359.17
9/12/19,5049496.72
9/13/19,5028293.475
9/14/19,5001144.97
9/15/19,4999904.81
9/16/19,4975342.79
9/17/19,4953724.36
9/18/19,4917402.49
9/19/19,4901589.18
9/20/19,4958670.53
9/21/19,4909078.42
9/22/19,4815646.25
9/23/19,4841491.86
9/24/19,4746560.65
9/25/19,4746560.65
9/26/19,4746560.65
9/27/19,4746560.65
9/28/19,4746560.65
9/29/19,4746560.65
9/30/19,4746560.65
10/1/19,4798465.87
10/2/19,4807233.68
10/3/19,4841375.01
10/4/19,4757127.76
10/5/19,4710522.04
10/6/19,4706022.62
10/7/19,4613747.67
10/8/19,4720013.94
10/9/19,4707357.53
10/10/19,4936069.58
10/11/19,4935483.32
10/12/19,4838709.14
10/13/19,4838709.14
10/14/19,4838709.14
10/15/19,4838709.14
10/16/19,4838709.14
10/17/19,4838709.14
10/18/19,4838709.14
10/19/19,4838709.14
10/20/19,4838709.14
10/21/19,4905348.45
10/22/19,4900258.99
10/23/19,4804175.48
10/24/19,4804175.48
10/25/19,4810324.06
10/26/19,5446238.99
10/27/19,5818888.4
10/28/19,6002218.76
10/29/19,5884528.2
10/30/19,5903436.77
10/31/19,5803899.103
11/1/19,5795640.47
11/2/19,5798137.27
11/3/19,5798137.27
11/4/19,5798137.27
11/5/19,5758823.146
11/6/19,5692870.36
11/7/19,5713140.48
11/8/19,5628085.47
11/9/19,5517730.85
11/10/19,5517730.85
11/11/19,5549368.52
11/12/19,5440557.37
11/13/19,5440557.37
11/14/19,5440557.37
11/15/19,5440557.37
11/16/19,5440557.37
11/17/19,5440557.37
11/18/19,5440557.37
11/19/19,5440557.37
11/20/19,5440557.37
11/21/19,5440557.37
11/22/19,5440557.37
11/23/19,5440557.37
11/24/19,5440557.37
11/25/19,5440557.37
11/26/19,5505964.08
11/27/19,5531740.05
11/28/19,5809885.73
11/29/19,5738202.6
11/30/19,5990302.05
12/1/19,5872845.15
12/2/19,5872845.15
12/3/19,5878967.67
12/4/19,5870212.69
12/5/19,5873595.3
12/6/19,5863554.042
12/7/19,5983441.85
12/8/19,5949858.68
12/9/19,5963780.32
12/10/19,5846843.45
12/11/19,5846843.45
12/12/19,5846843.45
12/13/19,5846843.45
12/14/19,5846843.45
12/15/19,5846843.45
12/16/19,5846843.45
12/17/19,5846843.45
12/18/19,5846843.45
12/19/19,6314919.15
12/20/19,6199245.6
12/21/19,6233324.35
12/22/19,6192604.97
12/23/19,6514415.49
12/24/19,6450136.033
12/25/19,6450136.033
12/26/19,6450136.033
12/27/19,6450136.033
12/28/19,6464005.0
12/29/19,6464005.0
12/30/19,6464005.0
12/31/19,6516707.07
1/1/20,6516707.07
1/2/20,6516707.07
1/3/20,6609095.72
1/4/20,6769586.294
1/5/20,6789489.37
1/6/20,6792889.71
1/7/20,7169578.95
1/8/20,7544937.63
1/9/20,7431451.3
1/10/20,7285736.57
1/11/20,7477952.7
1/12/20,7331326.18
1/13/20,7331326.18
1/14/20,7331326.18
1/15/20,7841292.07
1/16/20,7815992.2
1/17/20,7734532.48
1/18/20,7892654.44
1/19/20,7901974.51
1/20/20,7747033.83
1/21/20,7747033.83
1/22/20,7747033.83
1/23/20,7747033.83
1/24/20,7747033.83
1/25/20,7747803.66
1/26/20,7747803.66
1/27/20,7747803.66
1/28/20,7791339.723
1/29/20,8220425.79
1/30/20,8127691.14
1/31/20,8322619.59
2/1/20,8174951.83
2/2/20,8213769.36
2/3/20,8158126.82
2/4/20,8024630.26
2/5/20,8024630.26
2/6/20,8421178.62
2/7/20,8544462.8
2/8/20,8589901.73
2/9/20,8677118.55
2/10/20,8900713.46
2/11/20,8726189.67
2/12/20,8920208.27
2/13/20,8988719.88
2/14/20,8891603.89
2/15/20,9001073.15
